CLASS,Normalized Fixed Acidity ,Normalized volatile Acidity,Normalized citric acid,Normalized residual sugar,Normalized chlorides,Normalized free sulfur dioxide,Normalized total sulfur dioxide,Normalized density,Normalized pH,Normalized sulphates,Normalized alcohol
7,-0.3019590896,0.4143393202,-0.6131152008,-0.3532289732,-0.6762122789,-0.5473605047,-0.4320792533,-0.6846035568,1.40234528,2.10449847,1.613767674
6,-1.131557178,-1.570097564,-0.5304756605,-0.3137932199,-0.7219877988,0.2759073449,-0.6674081109,-0.5909769094,2.39582024,1.66634084,1.288695228
6,-1.131557178,-0.9747664987,-0.36519658,-0.3532289732,-0.630436759,1.922443044,-0.03202019541,-0.8150121015,0.1439436634,-0.9626049391,0.6385503336
6,-1.131557178,-0.7763228103,-0.8610338215,-0.9644831498,-0.4015591595,0.1582976521,-1.067467169,-1.276457721,1.137418624,0.001341846559,1.207427116
6,-1.724127241,-1.073988343,-0.5304756605,-0.7278686298,0.1477470792,-0.4297508119,-0.8086054254,-0.5976645271,1.799735264,0.5271310024,-0.1741307838
6,-0.8945291529,-0.6771009661,-0.2825570397,-0.01802506998,-0.3100081197,0.6875412697,-0.05555308117,-1.119298706,0.5413336476,-1.576025621,1.776303898
5,0.527638999,-0.2802135892,-0.6131152008,0.15943582,0.1019715593,0.9815655017,1.615281808,0.616138081,-0.4521413128,-1.050236465,-1.068080013
5,0.527638999,-0.2802135892,-0.6131152008,0.15943582,0.1019715593,0.9815655017,1.615281808,0.616138081,-0.4521413128,-1.050236465,-1.068080013
6,-0.7760151402,-0.5778791219,-0.2825570397,1.184765406,0.3766246787,4.2746369,0.320973091,1.087615127,-0.5846046408,-0.1739212054,-0.8242756777
6,-0.4204731023,-0.08176990081,-1.191591983,0.04112856001,-0.03535500036,3.686588436,0.8622294634,-0.1295312898,-0.1872146567,-1.313131043,-0.3366670073
6,-0.4204731023,-0.08176990081,-1.191591983,0.04112856001,-0.03535500036,3.686588436,0.8622294634,-0.1295312898,-0.1872146567,-1.313131043,-0.3366670073
7,-0.3019590896,1.10889223,-0.9436733618,-0.4715362332,-0.3557836396,-1.076604122,-0.94980274,-1.286489148,0.4088703195,0.3518679504,2.020108233
6,-1.013043166,0.315117476,0.3785592823,-0.3137932199,-0.2642325998,0.3347121913,-0.8792040827,-1.453679589,0.3426386555,0.6147625283,2.101376345
6,1.831293138,-0.4786572777,-0.1172779592,-1.003918903,0.1019715593,1.393199426,-0.5968094536,-0.7514797336,-0.5846046408,0.5271310024,0.3947459984
5,0.527638999,-0.2802135892,-0.6131152008,0.15943582,0.1019715593,0.9815655017,1.615281808,0.616138081,-0.4521413128,-1.050236465,-1.068080013
6,-1.013043166,-0.5778791219,-0.695754741,0.9284330098,0.4681757185,4.509856286,0.9092952349,0.6930456842,-0.7170679689,-1.137867991,-0.9055437895
6,-0.7760151402,-0.5778791219,-0.2825570397,1.184765406,0.3766246787,4.2746369,0.320973091,1.087615127,-0.5846046408,-0.1739212054,-0.8242756777
6,-0.8945291529,-0.4786572777,-0.5304756605,0.6721006132,0.4224001986,2.275272122,-0.1026188527,0.4389162126,-0.1872146567,-0.7873418871,-0.2553988956
6,-0.4204731023,-0.08176990081,-1.191591983,0.04112856001,-0.03535500036,3.686588436,0.8622294634,-0.1295312898,-0.1872146567,-1.313131043,-0.3366670073
4,0.527638999,0.8112266971,1.700791926,1.362226296,0.3766246787,1.628418812,1.285821407,1.542373129,-0.8495312969,0.001341846559,-1.555688683
5,0.8831810369,0.9104485413,1.452873306,1.04674027,2.207645474,1.33439458,1.003426778,1.248117951,-1.843006257,0.1766048985,-1.230616236
5,-0.183445077,-0.180991745,1.452873306,0.3171788333,0.7428288378,0.8639558089,1.309354293,0.4756981098,-0.3859096488,0.08897337253,-0.743007566
7,0.6461530116,-0.5778791219,-0.5304756605,-0.9447652731,0.5139512384,0.5699315769,-0.94980274,-0.3468788642,0.6737969756,-0.4368157833,-0.4992032308
5,-0.8945291529,-0.5778791219,-0.4478361203,2.003057288,0.6055022782,1.099175194,-0.07908596693,0.8769551703,0.07771199942,-0.9626049391,-0.01159456033
5,0.2906109737,0.0174519434,-0.1999174995,-0.9644831498,0.3308491588,-0.9001895831,-0.94980274,-1.115954897,-0.2534463207,0.08897337253,0.7198184453
5,-0.4204731023,0.7120048529,-0.1999174995,0.7509721199,1.063257477,1.33439458,0.7445650346,0.9672380089,-0.05475132863,0.001341846559,-0.9055437895
4,-0.0649310643,4.482434933,-1.108952442,0.04112856001,0.3766246787,-0.6061653511,-1.72638797,-0.2632836433,-0.4521413128,-1.838920199,0.4760141101
6,-1.013043166,0.0174519434,-0.7783942813,2.249530746,0.05619603943,0.3935170377,-0.6438752251,1.649375012,-0.5846046408,-0.3491842573,-1.311884348
6,-1.013043166,0.0174519434,-0.7783942813,2.249530746,0.05619603943,0.3935170377,-0.6438752251,1.649375012,-0.5846046408,-0.3491842573,-1.311884348
5,0.2906109737,-0.7763228103,0.295919742,-0.9644831498,0.1477470792,-0.4297508119,-0.2202832815,-0.5909769094,-0.2534463207,0.2642364245,0.2322097749
6,-0.0649310643,0.5135611645,-0.1999174995,0.1988715733,-0.03535500036,-0.07692173354,0.1091771191,-0.5909769094,-0.8495312969,0.5271310024,1.369963339
6,-1.013043166,0.0174519434,-0.7783942813,2.249530746,0.05619603943,0.3935170377,-0.6438752251,1.649375012,-0.5846046408,-0.3491842573,-1.311884348
6,0.4091249863,-0.3794354334,0.2132802018,-0.8658937665,-0.7677633187,-0.8413847367,-1.773453742,-1.092548235,-0.3859096488,1.22818321,1.613767674
6,-0.0649310643,0.5135611645,-0.1999174995,0.1988715733,-0.03535500036,-0.07692173354,0.1091771191,-0.5909769094,-0.8495312969,0.5271310024,1.369963339
6,0.4091249863,-0.3794354334,0.2132802018,-0.8658937665,-0.7677633187,-0.8413847367,-1.773453742,-1.092548235,-0.3859096488,1.22818321,1.613767674
6,-1.013043166,0.0174519434,-0.7783942813,2.249530746,0.05619603943,0.3935170377,-0.6438752251,1.649375012,-0.5846046408,-0.3491842573,-1.311884348
6,-0.7760151402,-0.08176990081,-0.6131152008,1.125611776,0.01042051953,0.4523218841,-0.267349053,0.3586648005,-0.1872146567,-1.050236465,0.2322097749
6,-0.5389871149,1.009670386,-0.6131152008,0.3566145866,-0.1269060401,-0.4297508119,-0.94980274,-0.5642264387,-1.313152945,-1.576025621,0.7198184453
5,0.2906109737,-0.7763228103,0.295919742,-0.9644831498,0.1477470792,-0.4297508119,-0.2202832815,-0.5909769094,-0.2534463207,0.2642364245,0.2322097749
5,-1.013043166,-0.6771009661,-0.2825570397,0.4552039699,-0.4473346794,0.6875412697,-0.267349053,-0.1161560544,-0.05475132863,-0.8749734131,0.06967355141
5,0.172096961,0.6127830087,-1.935347845,-0.5701256165,-0.08113052025,-1.076604122,-1.773453742,-0.1094684368,-1.180689617,-0.8749734131,-1.068080013
6,-1.131557178,1.555390529,-1.439510603,0.001692806684,-0.6762122789,-0.8413847367,-0.1026188527,-0.8417625722,0.3426386555,-0.2615527313,1.369963339
6,0.172096961,-0.2802135892,-0.03463841898,-0.8461758898,-1.133967478,-1.076604122,-1.467526227,-1.276457721,0.4751019836,-0.3491842573,1.451231451
6,-0.183445077,-0.180991745,-0.36519658,0.2580252033,-0.3557836396,0.2759073449,0.9563610064,0.2550067265,0.2764069915,0.6147625283,-0.09286267207
6,0.172096961,-0.3794354334,-0.2825570397,1.16504753,-0.4931101993,2.15766243,0.7916308061,0.4589790656,-1.313152945,0.7023940543,-0.09286267207
7,1.949807151,-0.4786572777,0.04800112128,-1.003918903,-0.4931101993,1.099175194,-0.6674081109,-0.7581673513,-0.7832996329,0.5271310024,0.3947459984
5,-1.013043166,-0.6771009661,-0.2825570397,0.4552039699,-0.4473346794,0.6875412697,-0.267349053,-0.1161560544,-0.05475132863,-0.8749734131,0.06967355141
5,0.172096961,0.6127830087,-1.935347845,-0.5701256165,-0.08113052025,-1.076604122,-1.773453742,-0.1094684368,-1.180689617,-0.8749734131,-1.068080013
4,-2.435211317,3.688660179,-1.770068764,-1.043354656,-1.500171637,-1.841067126,-3.020696687,-0.5241007326,0.8724919677,-1.137867991,2.426448792
6,-0.8945291529,-0.5778791219,0.3785592823,-0.7081507532,4.496421469,-1.370628354,-1.72638797,-1.079173,-1.578079601,1.315814736,0.7198184453
6,-1.250071191,-0.08176990081,-0.6131152008,-0.5701256165,1.154808517,-0.5473605047,-1.632256427,-1.36674056,-0.5846046408,-0.9626049391,0.8010865571
7,-2.198183292,1.753834217,-1.274231523,-0.8856116431,-0.4473346794,-0.1357265799,-0.7615396539,-2.196005151,0.1439436634,2.980813729,2.832789351
7,-0.4204731023,0.5135611645,-0.2825570397,-0.5109719865,-0.4473346794,-0.07692173354,-1.185131598,-1.253051059,0.4088703195,1.22818321,1.613767674
7,-0.4204731023,0.5135611645,-0.2825570397,-0.5109719865,-0.4473346794,-0.07692173354,-1.185131598,-1.253051059,0.4088703195,1.22818321,1.613767674
7,-0.183445077,0.315117476,-0.2825570397,-0.7870222598,-0.3557836396,-0.3121411191,-1.302796026,-1.791404282,-0.6508363048,-1.137867991,1.85757201
7,-0.7760151402,1.10889223,-0.7783942813,-0.3137932199,-0.4015591595,0.5699315769,-0.008487309656,-0.7648549689,0.2764069915,-0.5244473092,0.5572822219
7,-0.7760151402,1.10889223,-0.7783942813,-0.3137932199,-0.4015591595,0.5699315769,-0.008487309656,-0.7648549689,0.2764069915,-0.5244473092,0.5572822219
6,0.2906109737,0.9104485413,-0.2825570397,-0.03774294664,-0.2642325998,0.8051509625,0.0150455761,-1.276457721,-0.1209829927,-1.926551725,2.507716904
6,0.4091249863,-0.4786572777,4.014699054,-1.003918903,4.725299069,2.040052737,-0.6909409967,-0.33015982,-1.710542929,-0.6120788352,-1.068080013
7,-0.4204731023,0.5135611645,-0.2825570397,-0.5109719865,-0.4473346794,-0.07692173354,-1.185131598,-1.253051059,0.4088703195,1.22818321,1.613767674
6,0.4091249863,-0.2802135892,-0.1172779592,-0.9644831498,0.3766246787,-0.6649701975,-0.7850725397,-0.8317311457,-0.1209829927,-0.08628967941,0.4760141101
7,-0.7760151402,1.10889223,-0.7783942813,-0.3137932199,-0.4015591595,0.5699315769,-0.008487309656,-0.7648549689,0.2764069915,-0.5244473092,0.5572822219
7,-2.55372533,1.753834217,-1.274231523,-0.8856116431,-0.4473346794,-0.1357265799,-0.7615396539,-2.196005151,0.1439436634,2.980813729,2.832789351
6,0.2906109737,0.9104485413,-0.2825570397,-0.03774294664,-0.2642325998,0.8051509625,0.0150455761,-1.276457721,-0.1209829927,-1.926551725,2.507716904
5,-0.7760151402,0.0174519434,1.452873306,0.2974609566,0.4681757185,0.8051509625,1.591748922,0.5258552424,-0.05475132863,0.2642364245,-0.9055437895
7,-0.5389871149,0.7120048529,-0.4478361203,-0.9447652731,-0.4015591595,-0.2533362727,-0.5968094536,-2.08565946,-0.4521413128,-0.7873418871,2.995325574
6,-0.3019590896,0.315117476,-0.4478361203,-0.9842010265,-0.4931101993,-0.4297508119,-0.7380067682,-1.895062356,-1.246921281,-0.7873418871,2.182644457
6,0.6461530116,-0.2802135892,0.295919742,-0.7475865065,0.1935225991,-0.6649701975,-0.1496846242,-0.8852320871,-0.981994625,0.3518679504,0.5572822219
5,0.527638999,0.8112266971,0.04800112128,1.657994446,0.5139512384,0.6287364233,0.8151636919,1.16452273,-0.3196779847,0.7023940543,-0.2553988956
7,-0.183445077,0.315117476,-0.2825570397,-0.7870222598,-0.3557836396,-0.3121411191,-1.302796026,-1.791404282,-0.6508363048,-1.137867991,1.85757201
5,2.068321163,0.315117476,-0.2825570397,-1.08279041,-0.03535500036,-1.135408969,-0.6909409967,-0.5140693061,-1.578079601,-0.8749734131,-0.3366670073
5,2.068321163,0.315117476,-0.2825570397,-1.08279041,-0.03535500036,-1.135408969,-0.6909409967,-0.5140693061,-1.578079601,-0.8749734131,-0.3366670073
5,2.068321163,-0.5778791219,-0.03463841898,-1.02363678,-0.6762122789,0.1582976521,-1.020401397,-0.5475073945,-2.372859569,-1.576025621,-0.1741307838
6,0.05358294835,-1.371653876,-0.36519658,0.6918184899,0.4681757185,-0.3121411191,-1.11453294,0.3653524182,0.01148033539,-1.400762569,-0.4992032308
5,-0.4204731023,-0.5778791219,-0.1999174995,-0.4912541099,0.01042051953,-1.076604122,-0.7615396539,-1.018984441,-0.2534463207,-1.576025621,0.8010865571
5,-0.3019590896,0.4143393202,1.122315145,1.81573746,0.7886043577,-0.4885556583,0.8151636919,1.5691236,-0.05475132863,0.6147625283,-1.230616236
5,-0.3019590896,0.4143393202,1.122315145,1.81573746,0.7886043577,-0.4885556583,0.8151636919,1.5691236,-0.05475132863,0.6147625283,-1.230616236
6,-0.8945291529,0.0174519434,-0.6131152008,-0.9644831498,-0.7219877988,-0.6061653511,-0.8792040827,-1.701121443,-1.048226289,-0.6997103612,1.288695228
6,-0.7760151402,0.2158956318,-0.4478361203,-0.9447652731,-0.4473346794,-0.4297508119,-0.7615396539,-1.933516158,-0.3196779847,-0.6997103612,2.263912568
8,0.05358294835,-0.5778791219,-0.4478361203,0.27774308,0.1935225991,0.4523218841,-0.5262107963,-0.2565960256,0.2101753275,0.9652886322,0.8010865571
4,2.186835176,0.315117476,-1.026312902,-0.1560502066,-0.3100081197,-0.4297508119,-1.679322199,-0.2499084079,-1.511847937,0.2642364245,0.3947459984
6,0.527638999,-0.08176990081,-0.2825570397,-1.003918903,-0.2642325998,-0.5473605047,-1.279263141,-0.6043521447,0.6075653116,0.3518679504,0.1509416632
5,0.172096961,1.803445139,-1.108952442,2.032634103,0.01042051953,0.8639558089,1.074025435,1.656062629,-0.7170679689,0.6147625283,-0.9055437895
6,-1.368585203,-0.4786572777,-0.695754741,0.307319895,-0.17268156,-1.135408969,-0.7144738824,0.2784133884,1.667271936,1.052920158,-0.1741307838
5,-0.4204731023,0.8112266971,0.2132802018,0.06084643667,6.373217785,0.9521630785,0.2974402052,0.4188533596,-0.1209829927,-0.6120788352,-0.9868119012
6,1.594265113,-0.9747664987,0.3785592823,-1.043354656,-0.2642325998,0.3347121913,-1.091000055,-1.139361559,-2.041701249,0.9652886322,1.207427116
6,-0.7760151402,-0.08176990081,-0.1172779592,-0.01802506998,0.1019715593,0.6875412697,0.4857032913,-0.4037236145,0.1439436634,0.9652886322,0.3947459984
5,0.05358294835,1.208114074,0.295919742,0.4946397233,0.3308491588,0.04068795926,0.2268415479,0.6596075959,-0.1872146567,0.08897337253,-0.9868119012
5,-2.316697305,0.6623939308,0.04800112128,-1.063072533,1.017481957,-0.1945314263,0.1091771191,-0.8852320871,0.3426386555,-0.7873418871,-0.3366670073
6,0.4091249863,-0.4786572777,0.4611988226,-0.9644831498,0.3308491588,-0.5473605047,-0.7615396539,-0.7916054396,-0.05475132863,-0.1739212054,0.4760141101
6,-0.5389871149,-0.7763228103,-1.522150144,0.04112856001,0.01042051953,-0.5473605047,-0.5968094536,0.01759629906,-1.313152945,0.7900255803,-0.4992032308
6,-0.8945291529,-0.08176990081,-0.1172779592,-0.03774294664,0.1019715593,0.6875412697,0.5327690628,-0.4070674233,0.2101753275,0.9652886322,0.3947459984
6,-0.7760151402,-0.08176990081,-0.1172779592,-0.01802506998,0.1019715593,0.6875412697,0.4857032913,-0.4037236145,0.1439436634,0.9652886322,0.3947459984
6,-1.013043166,0.2158956318,-0.03463841898,-0.8461758898,-0.17268156,-0.2533362727,-0.267349053,-1.467054825,0.8724919677,-0.6120788352,1.613767674
7,-0.8945291529,0.2158956318,-0.1172779592,-0.8264580132,-0.17268156,0.3347121913,0.08564423338,-1.507180531,0.8062603037,-0.4368157833,1.776303898
5,-1.368585203,-1.371653876,-0.2825570397,-0.1954859599,-0.03535500036,-0.5473605047,-0.7850725397,0.2215686382,0.8724919677,-0.3491842573,-0.9868119012
5,0.05358294835,1.208114074,0.295919742,0.4946397233,0.3308491588,0.04068795926,0.2268415479,0.6596075959,-0.1872146567,0.08897337253,-0.9868119012
5,-2.316697305,0.6623939308,0.04800112128,-1.063072533,1.017481957,-0.1945314263,0.1091771191,-0.8852320871,0.3426386555,-0.7873418871,-0.3366670073
5,-0.6575011276,0.5135611645,-1.108952442,2.269248623,0.9259309174,0.04068795926,0.5327690628,1.696188336,-0.3196779847,0.1766048985,-1.39315246
6,0.172096961,-1.173210187,-0.2825570397,-0.7475865065,-0.1269060401,-0.07692173354,-1.138065826,-1.189518691,-2.041701249,-0.1739212054,0.5572822219
7,1.831293138,-0.5778791219,-0.2825570397,-1.003918903,-0.3557836396,0.5699315769,-0.3850134818,-0.7514797336,-0.3859096488,0.4394994764,0.2322097749
5,-0.6575011276,0.5135611645,-1.108952442,2.269248623,0.9259309174,0.04068795926,0.5327690628,1.696188336,-0.3196779847,0.1766048985,-1.39315246
6,0.172096961,-1.173210187,-0.2825570397,-0.7475865065,-0.1269060401,-0.07692173354,-1.138065826,-1.189518691,-2.041701249,-0.1739212054,0.5572822219
5,-1.724127241,-0.3794354334,-1.274231523,-0.8067401365,0.1935225991,-0.7825798903,0.1562428907,-0.6545092773,0.3426386555,-0.2615527313,-0.1741307838
5,1.00169505,0.315117476,0.2132802018,-0.4123826032,-0.9050898783,-1.194213815,-1.208664483,-0.8384187634,-0.5183729768,-0.08628967941,1.207427116
6,-1.487099216,-0.9251555766,-1.191591983,0.1397179433,0.1019715593,0.04068795926,-0.6674081109,0.1179105642,0.4751019836,-0.6997103612,-0.8242756777
6,-1.487099216,-0.9251555766,-1.191591983,0.1397179433,0.1019715593,0.04068795926,-0.6674081109,0.1179105642,0.4751019836,-0.6997103612,-0.8242756777
6,-0.3019590896,1.505779607,-0.7783942813,1.086176023,-0.2642325998,1.099175194,0.4857032913,0.7331713903,-0.3196779847,0.4394994764,-0.5804713425
5,0.8831810369,1.10889223,1.039675604,1.04674027,1.749890276,1.157980041,0.7445650346,1.238086525,-1.843006257,0.1766048985,-1.230616236
7,0.4091249863,2.99410727,-0.5304756605,-0.1166144533,-0.630436759,0.2759073449,-0.4791450248,-1.052422529,-0.1209829927,0.3518679504,2.020108233
7,-1.013043166,0.6127830087,-0.1172779592,-0.5109719865,-0.08113052025,-1.311823508,-0.5262107963,-0.9855463522,1.336113616,-0.4368157833,1.044890892
5,0.7646670243,0.7120048529,1.204954685,1.184765406,0.4681757185,1.510809119,0.8975287921,1.33840079,-1.445616273,0.2642364245,-1.39315246
4,0.527638999,1.009670386,-0.8610338215,0.02141068335,0.1935225991,-1.017799276,-0.855671197,-0.33015982,-0.5846046408,0.5271310024,0.5572822219
6,-1.724127241,-0.9251555766,-1.191591983,0.1397179433,0.1019715593,0.04068795926,-0.6674081109,0.1179105642,0.4751019836,-0.6997103612,-0.8242756777
4,-0.6575011276,-0.08176990081,1.452873306,0.2383073266,0.1477470792,-0.01811688714,1.450551607,0.4857295363,-0.1872146567,0.4394994764,-0.9055437895
6,-0.4204731023,0.1166737876,1.535512846,0.2974609566,0.1477470792,-0.01811688714,1.262288521,0.4957609628,-0.1872146567,0.1766048985,-0.8242756777
6,-0.5389871149,-1.073988343,-0.2825570397,-0.7081507532,-0.5388857192,-0.1357265799,-0.3144148245,-0.8384187634,-1.048226289,0.001341846559,-0.09286267207
7,-0.183445077,-0.9747664987,-0.1999174995,0.8298436265,-0.4931101993,0.3935170377,0.1091771191,0.5659809484,-0.7170679689,0.001341846559,-0.5804713425
6,-0.5389871149,-1.073988343,-0.2825570397,-0.7081507532,-0.5388857192,-0.1357265799,-0.3144148245,-0.8384187634,-1.048226289,0.001341846559,-0.09286267207
6,-0.0649310643,0.9104485413,2.77510595,-0.9644831498,5.915462586,-1.135408969,-0.94980274,-0.5307883503,-0.8495312969,0.6147625283,-0.1741307838
4,-0.6575011276,-0.08176990081,1.452873306,0.2383073266,0.1477470792,-0.01811688714,1.450551607,0.4857295363,-0.1872146567,0.4394994764,-0.9055437895
6,-0.4204731023,0.1166737876,1.535512846,0.2974609566,0.1477470792,-0.01811688714,1.262288521,0.4957609628,-0.1872146567,0.1766048985,-0.8242756777
7,-0.8945291529,-0.3794354334,-0.6131152008,-0.9250473965,-0.5846612391,1.510809119,-0.1026188527,-1.246363442,0.01148033539,2.805550677,1.126159004
7,0.172096961,0.4143393202,-0.36519658,0.2383073266,-0.9508653982,-0.01811688714,-0.3379477103,-0.804980675,-0.2534463207,1.403446262,1.85757201
6,0.05358294835,-0.08176990081,-0.695754741,0.21858945,-0.7219877988,-1.017799276,-0.5026779106,-0.9587958815,-0.6508363048,-0.9626049391,2.020108233
7,-0.4204731023,0.1166737876,1.618152386,-0.9250473965,-0.2642325998,0.3347121913,1.262288521,-0.6110397624,0.4751019836,0.8776571062,-0.09286267207
6,-0.4204731023,0.1166737876,1.535512846,-0.9250473965,-0.5388857192,0.3347121913,1.285821407,-0.6010083359,0.4088703195,0.8776571062,-0.09286267207
5,-0.8945291529,-0.5778791219,-0.695754741,1.125611776,-0.4931101993,1.099175194,-0.07908596693,0.2616943442,0.1439436634,-0.7873418871,0.1509416632
7,-0.6575011276,-0.5778791219,-0.5304756605,-0.3729468499,-0.4473346794,2.686906047,0.4386375198,-0.4104112321,-0.9157629609,2.367393048,0.1509416632
7,-0.8945291529,-0.3794354334,-0.6131152008,-0.9250473965,-0.5846612391,1.510809119,-0.1026188527,-1.246363442,0.01148033539,2.805550677,1.126159004
6,-1.487099216,-0.4786572777,-0.695754741,0.3171788333,-0.1269060401,-0.2533362727,-0.8792040827,0.08781628465,0.01148033539,-0.6120788352,-0.09286267207
7,0.172096961,0.4143393202,-0.36519658,0.2383073266,-0.9508653982,-0.01811688714,-0.3379477103,-0.804980675,-0.2534463207,1.403446262,1.85757201
6,-0.0649310643,-1.669319408,-0.5304756605,0.4354860933,-0.08113052025,0.5699315769,-0.8086054254,0.1714115056,0.07771199942,-1.050236465,-0.4992032308
6,-0.0649310643,-1.669319408,-0.5304756605,0.4354860933,-0.08113052025,0.5699315769,-0.8086054254,0.1714115056,0.07771199942,-1.050236465,-0.4992032308
6,0.527638999,-0.4786572777,0.6264779031,1.618558693,0.1019715593,2.216467276,1.99180798,1.53902932,-0.1872146567,1.929235418,-0.9055437895
6,-0.8945291529,-0.7763228103,-1.356871063,-0.9447652731,0.1019715593,0.6287364233,-0.2202832815,-1.012296823,0.7400286397,-0.5244473092,0.7198184453
6,-0.0649310643,-1.669319408,-0.5304756605,0.4354860933,-0.08113052025,0.5699315769,-0.8086054254,0.1714115056,0.07771199942,-1.050236465,-0.4992032308
6,0.527638999,-0.4786572777,0.6264779031,1.618558693,0.1019715593,2.216467276,1.99180798,1.53902932,-0.1872146567,1.929235418,-0.9055437895
5,0.05358294835,-0.7763228103,0.6264779031,-1.043354656,0.651277798,0.04068795926,-0.8086054254,-0.2866903052,-1.313152945,-0.8749734131,-1.068080013
7,-0.183445077,-0.8755446545,-0.1172779592,-0.5306898632,-0.2184570799,-0.5473605047,-1.467526227,-0.7681987778,-1.909237921,0.7023940543,-0.01159456033
7,-0.183445077,0.0174519434,0.04800112128,0.4946397233,0.1019715593,-0.1945314263,-0.6438752251,0.1747553144,0.4088703195,0.4394994764,0.3947459984
7,-0.183445077,0.0174519434,0.04800112128,0.4946397233,0.1019715593,-0.1945314263,-0.6438752251,0.1747553144,0.4088703195,0.4394994764,0.3947459984
5,1.357237088,0.9104485413,-0.1999174995,-0.3335110966,-0.3557836396,-1.899871972,-0.267349053,-0.7247292629,-1.909237921,2.016866944,1.288695228
7,-0.183445077,0.0174519434,0.04800112128,0.4946397233,0.1019715593,-0.1945314263,-0.6438752251,0.1747553144,0.4088703195,0.4394994764,0.3947459984
7,-1.013043166,-0.180991745,-0.36519658,-0.6489971232,-0.2184570799,0.09949280566,0.1327100049,-1.533931002,0.2101753275,-0.8749734131,1.85757201
6,-0.5389871149,-0.3794354334,1.287594225,-0.1166144533,0.3308491588,-0.6061653511,-0.4320792533,0.05772200511,-1.180689617,4.295286619,-0.01159456033
6,-0.5389871149,-0.3794354334,1.287594225,-0.1166144533,0.3308491588,-0.6061653511,-0.4320792533,0.05772200511,-1.180689617,4.295286619,-0.01159456033
6,-0.5389871149,-0.3794354334,1.287594225,-0.1166144533,0.3308491588,-0.6061653511,-0.4320792533,0.05772200511,-1.180689617,4.295286619,-0.01159456033
5,-0.5389871149,-0.2802135892,1.948710547,-1.063072533,0.7428288378,-0.8413847367,-0.3850134818,-0.5508512033,-1.246921281,-0.7873418871,-0.8242756777
6,-0.8945291529,-0.2802135892,1.204954685,1.855173213,0.2850736389,-0.6061653511,-1.043934283,1.268180804,-0.7832996329,-0.3491842573,-1.068080013
6,-0.0649310643,-1.371653876,0.1306406615,-0.9644831498,0.05619603943,0.2759073449,-0.5026779106,-0.9755149257,-0.7832996329,2.016866944,0.4760141101
7,-0.4204731023,1.009670386,-0.6131152008,-0.2349217133,-0.17268156,-0.1357265799,-0.6203423394,-1.122642515,-0.8495312969,0.08897337253,1.451231451
6,-0.0649310643,-1.371653876,0.1306406615,-0.9644831498,0.05619603943,0.2759073449,-0.5026779106,-0.9755149257,-0.7832996329,2.016866944,0.4760141101
6,-1.724127241,-1.272432031,-0.1172779592,-0.7673043832,-0.4015591595,-1.488238047,-2.055848371,-1.754622385,-0.981994625,0.7900255803,1.695035786
5,-0.5389871149,-0.2802135892,1.948710547,-1.063072533,0.7428288378,-0.8413847367,-0.3850134818,-0.5508512033,-1.246921281,-0.7873418871,-0.8242756777
6,-0.8945291529,-0.2802135892,1.204954685,1.855173213,0.2850736389,-0.6061653511,-1.043934283,1.268180804,-0.7832996329,-0.3491842573,-1.068080013
6,-0.0649310643,-0.5778791219,-0.1172779592,-0.09689657663,0.3766246787,0.2759073449,0.320973091,-0.07603034839,0.07771199942,0.7023940543,0.2322097749
6,0.4091249863,-0.6771009661,-0.36519658,-0.6489971232,-0.08113052025,0.2171024985,-0.3850134818,-0.8685130429,-1.246921281,0.9652886322,0.6385503336
7,-1.013043166,-0.180991745,-0.36519658,-0.6489971232,-0.2184570799,0.09949280566,0.1327100049,-1.533931002,0.2101753275,-0.8749734131,1.85757201
6,-0.5389871149,-0.3794354334,1.287594225,-0.1166144533,0.3308491588,-0.6061653511,-0.4320792533,0.05772200511,-1.180689617,4.295286619,-0.01159456033
6,-0.4204731023,1.803445139,-0.7783942813,1.007304516,0.239298119,1.216784887,0.7680979204,0.6194818898,-0.7170679689,0.6147625283,-0.5804713425
6,-0.4204731023,-0.9747664987,1.204954685,2.2889665,0.3766246787,1.216784887,1.050492549,2.124195867,-1.379384609,1.052920158,-1.636956795
5,-0.7760151402,0.4143393202,-1.770068764,-0.3137932199,0.3766246787,-1.723457433,-0.9733356258,0.07109724046,-0.1872146567,0.08897337253,-0.9868119012
5,0.4091249863,1.208114074,-0.7783942813,0.4157682166,0.4224001986,0.5699315769,0.2974402052,0.7465466256,0.07771199942,0.2642364245,-1.068080013
6,-1.131557178,-0.4786572777,-0.7783942813,-0.9447652731,-0.4015591595,-0.1945314263,-0.5497436821,-1.092548235,0.1439436634,0.1766048985,0.7198184453
6,-0.5389871149,-0.9747664987,1.204954685,2.2889665,0.3766246787,1.216784887,1.050492549,2.124195867,-1.379384609,1.052920158,-1.636956795
5,-0.7760151402,0.4143393202,-1.770068764,-0.3137932199,0.3766246787,-1.723457433,-0.9733356258,0.07109724046,-0.1872146567,0.08897337253,-0.9868119012
4,-0.5389871149,0.9104485413,-1.770068764,-0.09689657663,0.4681757185,-1.723457433,-1.11453294,0.4456038303,-0.8495312969,-0.2615527313,-1.718224907
5,0.172096961,-0.4786572777,0.7091174433,-1.043354656,0.7428288378,-0.01811688714,-0.9027369685,-0.2833464963,-0.981994625,-0.7873418871,-1.068080013
